id,handle,sku,name,variant_option_one_name,variant_option_one_value,variant_option_two_name,variant_option_two_value,variant_option_three_name,variant_option_three_value,supplier_name,active,inventory_Basement,inventory_Garage,inventory_JFK,inventory_Mt_Auburn,inventory_Quality_Graphics
a0369f1f-903d-11e4-f68e-d715ec4fd79e,VeritasRacerbackTank,10455,Veritas Racerback Tank,Color,Charcoal,Size,X-Large,,,Comprint,1,4,0,0,0,0
a0369f1f-903d-11e4-f68e-d7c18262aa2e,harvard-graduate-school-of-education-t-shirt-1,4492,Harvard Graduate School of Education T-Shirt,Color,Oxford,Size,S,,,Comprint,1,4,0,42,0,0
a0369f1f-903d-11e4-f68e-d7c182b272aa,harvard-graduate-school-of-education-t-shirt-1,4493,Harvard Graduate School of Education T-Shirt,Color,Oxford,Size,M,,,Comprint,1,0,0,-1,0,0
a0369f1f-903d-11e4-f68e-d7c182de557f,harvard-graduate-school-of-education-t-shirt-1,4494,Harvard Graduate School of Education T-Shirt,Color,Oxford,Size,L,,,Comprint,1,0,0,3,0,0
a0369f1f-903d-11e4-f68e-d7c1830e3081,harvard-graduate-school-of-education-t-shirt-1,4495,Harvard Graduate School of Education T-Shirt,Color,Oxford,Size,XL,,,Comprint,1,0,0,13,0,0
a0369f1f-903d-11e4-f68e-d7c1833d0436,harvard-graduate-school-of-education-t-shirt-1,4484,Harvard Graduate School of Education T-Shirt,Color,Crimson,Size,S,,,Comprint,1,0,0,14,0,0
a0369f1f-903d-11e4-f68e-d7c1836442c2,harvard-graduate-school-of-education-t-shirt-1,4485,Harvard Graduate School of Education T-Shirt,Color,Crimson,Size,M,,,Comprint,1,0,0,0,0,0
a0369f1f-903d-11e4-f68e-d7c1838eccde,harvard-graduate-school-of-education-t-shirt-1,4486,Harvard Graduate School of Education T-Shirt,Color,Crimson,Size,L,,,Comprint,1,0,0,1,0,0
a0369f1f-903d-11e4-f68e-d7c183b31d71,harvard-graduate-school-of-education-t-shirt-1,4487,Harvard Graduate School of Education T-Shirt,Color,Crimson,Size,XL,,,Comprint,1,0,0,-2,0,0
a1f4ce62-c440-b61f-e6a1-f77476b3e7a1,LadiesLongSleeveCrestTriblend,11267,Ladies Long Sleeve Crest Triblend,Colour,Crimson,Size,XS,,,Apparel Empire,1,10,2,0,4,0
684878fe-3aa9-01ac-b67e-4ffd5b2f7a83,LadiesLongSleeveCrestTriblend,11270,Ladies Long Sleeve Crest Triblend,Colour,Crimson,Size,L,,,Apparel Empire,1,22,2,0,2,0
7e9adca5-35b2-aa54-8c74-068440903e9b,LadiesLongSleeveCrestTriblend,11271,Ladies Long Sleeve Crest Triblend,Colour,Crimson,Size,XL,,,Apparel Empire,1,13,2,0,2,0
a155a9ca-3e9d-bb9a-4286-425e91fc9ac5,LadiesLongSleeveCrestTriblend,11269,Ladies Long Sleeve Crest Triblend,Colour,Crimson,Size,M,,,Apparel Empire,1,29,2,0,0,0
a67f3710-8a73-8139-6a47-5185182f84c7,LadiesLongSleeveCrestTriblend,11268,Ladies Long Sleeve Crest Triblend,Colour,Crimson,Size,S,,,Apparel Empire,1,12,2,0,2,0
a7a05ef8-6c0c-11e2-b1f5-4040782fde00,vineyard-vines-harvard-belt,3216,Vineyard Vines Harvard Belt,Color,Navy,Size,30,,,Vineyard Vines,1,25,0,3,2,0
a814c00f-6c0c-11e2-b1f5-4040782fde00,vineyard-vines-harvard-belt,2413,Vineyard Vines Harvard Belt,Color,Navy,Size,32,,,Vineyard Vines,1,22,0,5,3,0
a84ad3f3-6c0c-11e2-b1f5-4040782fde00,vineyard-vines-harvard-belt,2414,Vineyard Vines Harvard Belt,Color,Navy,Size,34,,,Vineyard Vines,1,14,0,0,4,0
a88a54f4-6c0c-11e2-b1f5-4040782fde00,vineyard-vines-harvard-belt,2415,Vineyard Vines Harvard Belt,Color,Navy,Size,36,,,Vineyard Vines,1,12,0,0,6,0
a8c4365f-6c0c-11e2-b1f5-4040782fde00,vineyard-vines-harvard-belt,2416,Vineyard Vines Harvard Belt,Color,Navy,Size,38,,,Vineyard Vines,1,21,0,-1,2,0
a8fd1046-6c0c-11e2-b1f5-4040782fde00,vineyard-vines-harvard-belt,2417,Vineyard Vines Harvard Belt,Color,Navy,Size,40,,,Vineyard Vines,1,25,0,0,3,0
a934c7e4-6c0c-11e2-b1f5-4040782fde00,vineyard-vines-harvard-belt,2418,Vineyard Vines Harvard Belt,Color,Navy,Size,42,,,Vineyard Vines,1,37,0,4,0,0
a96ff873-6c0c-11e2-b1f5-4040782fde00,vineyard-vines-harvard-belt,2419,Vineyard Vines Harvard Belt,Color,Navy,Size,44,,,Vineyard Vines,1,9,0,3,2,0
a7b3537e-6c0c-11e2-b1f5-4040782fde00,vineyard-vines-bowtie,3204,Vineyard Vines Harvard Bow Tie,Color,Crimson,Pattern,Vine & Ivy,,,Vineyard Vines,1,39,0,0,9,0
a84fbe27-6c0c-11e2-b1f5-4040782fde00,vineyard-vines-harvard-tie,3206,Vineyard Vines Harvard Tie,Color,Crimson,Pattern,Vine and Ivy,,,Vineyard Vines,1,-1,0,-1,-2,0
bc6a1b39-f23c-11e3-a0f5-b8ca3a64f8f4,vineyard-vines-harvard-tie,10323,Vineyard Vines Harvard Tie,Color,Light Blue,Pattern,Vine and Ivy,,,Vineyard Vines,1,18,0,0,1,0
a9642ede-6c0c-11e2-b1f5-4040782fde00,vintage-crew-sweatshirt,3167,Vintage Crew Sweatshirt,Color,Oxford,Size,S,,,Quality,1,94,1,3,5,132
81d205c4-d387-11e2-a415-bc764e10976c,vintage-crew-sweatshirt,10072,Vintage Crew Sweatshirt,Color,Oxford,Size,XXL,,,Quality,1,0,2,1,4,120
a9f23cec-6c0c-11e2-b1f5-4040782fde00,vintage-crew-sweatshirt,3168,Vintage Crew Sweatshirt,Color,Oxford,Size,M,,,Quality,1,-1,2,1,2,216
aa42c5e3-6c0c-11e2-b1f5-4040782fde00,vintage-crew-sweatshirt,3169,Vintage Crew Sweatshirt,Color,Oxford,Size,L,,,Quality,1,-7,3,1,1,180
aa91755f-6c0c-11e2-b1f5-4040782fde00,vintage-crew-sweatshirt,3170,Vintage Crew Sweatshirt,Color,Oxford,Size,XL,,,Quality,1,10,3,1,3,144
ad3bc380-9683-11e3-a0f5-b8ca3a64f8f4,HarvardLuggageTag,10273,Harvard Luggage Tag,Color,Crest red,,,,,"GloDesign, Inc.",1,0,0,-1,0,0
b553cf8f-9683-11e3-a0f5-b8ca3a64f8f4,HarvardLuggageTag,10274,Harvard Luggage Tag,Color,Crest gold,,,,,"GloDesign, Inc.",1,0,0,0,0,0
b8ca3a65-013d-11e4-fbb5-7f5997f44a76,HarvardLuggageTag,10376,Harvard Luggage Tag,Color,Athletic H,,,,,"GloDesign, Inc.",1,0,0,0,0,0
b8ca3a65-013d-11e4-fbb5-7f5a12f4995e,HarvardLuggageTag,10377,Harvard Luggage Tag,Color,HBS,,,,,"GloDesign, Inc.",1,0,0,0,0,0
b8ca3a65-013d-11e4-fbb5-7f5a179c376d,HarvardLuggageTag,10378,Harvard Luggage Tag,Color,HLS,,,,,"GloDesign, Inc.",1,-2,0,1,0,0
b9a2dc6d-9683-11e3-a0f5-b8ca3a64f8f4,HarvardLuggageTag,10275,Harvard Luggage Tag,Color,Black,,,,,"GloDesign, Inc.",1,0,0,0,0,0
b15461e8-6c0c-11e2-b1f5-4040782fde00,white-harvard-pen,2742,White Harvard Pen,Color,White,,,,,Quality,1,426,62,107,31,0
b251536f-6c0c-11e2-b1f5-4040782fde00,womens-harvard-crest-tee,3773,Harvard Ladies Crest T-Shirt,Color,Oxford,Size,S,,,Quality,1,20,2,2,5,204
b357b233-6c0c-11e2-b1f5-4040782fde00,womens-harvard-crest-tee,3774,Harvard Ladies Crest T-Shirt,Color,Oxford,Size,M,,,Quality,1,22,0,2,3,204
b3fadd71-6c0c-11e2-b1f5-4040782fde00,womens-harvard-crest-tee,3775,Harvard Ladies Crest T-Shirt,Color,Oxford,Size,L,,,Quality,1,8,4,2,4,216
b4ac0405-6c0c-11e2-b1f5-4040782fde00,womens-harvard-crest-tee,3776,Harvard Ladies Crest T-Shirt,Color,Oxford,Size,XL,,,Quality,1,36,3,-2,2,144
b54fd45c-6c0c-11e2-b1f5-4040782fde00,womens-harvard-crest-tee,3140,Harvard Ladies Crest T-Shirt,Color,Crimson,Size,S,,,Quality,1,72,3,-1,-3,324
b6269ae9-6c0c-11e2-b1f5-4040782fde00,womens-harvard-crest-tee,3141,Harvard Ladies Crest T-Shirt,Color,Crimson,Size,M,,,Quality,1,32,5,1,3,336
b6d8b8c2-6c0c-11e2-b1f5-4040782fde00,womens-harvard-crest-tee,3142,Harvard Ladies Crest T-Shirt,Color,Crimson,Size,L,,,Quality,1,113,2,-1,0,276
b781f22e-6c0c-11e2-b1f5-4040782fde00,womens-harvard-crest-tee,3337,Harvard Ladies Crest T-Shirt,Color,Crimson,Size,XL,,,Quality,1,2,0,2,3,288
b827899f-6c0c-11e2-b1f5-4040782fde00,womens-harvard-crest-tee,3769,Harvard Ladies Crest T-Shirt,Color,Pink,Size,S,,,Quality,1,22,2,0,3,204
b8ca10f6-6c0c-11e2-b1f5-4040782fde00,womens-harvard-crest-tee,3770,Harvard Ladies Crest T-Shirt,Color,Pink,Size,M,,,Quality,1,37,3,2,3,204
b979165d-6c0c-11e2-b1f5-4040782fde00,womens-harvard-crest-tee,3771,Harvard Ladies Crest T-Shirt,Color,Pink,Size,L,,,Quality,1,49,3,1,2,216
ba1c2c87-6c0c-11e2-b1f5-4040782fde00,womens-harvard-crest-tee,3772,Harvard Ladies Crest T-Shirt,Color,Pink,Size,XL,,,Quality,1,38,2,2,2,144
b56d83d6-6c0c-11e2-b1f5-4040782fde00,vineyard-vines-shep-shirt,3211,Ladies Vineyard Vines Shep Shirt,Color,Navy,Size,XS,,,Vineyard Vines,1,25,1,2,6,0
b5f053f6-6c0c-11e2-b1f5-4040782fde00,vineyard-vines-shep-shirt,3212,Ladies Vineyard Vines Shep Shirt,Color,Navy,Size,S,,,Vineyard Vines,1,18,0,1,2,0
b635d7fa-6c0c-11e2-b1f5-4040782fde00,vineyard-vines-shep-shirt,3213,Ladies Vineyard Vines Shep Shirt,Color,Navy,Size,M,,,Vineyard Vines,1,22,1,0,3,0
b678a5f6-6c0c-11e2-b1f5-4040782fde00,vineyard-vines-shep-shirt,3214,Ladies Vineyard Vines Shep Shirt,Color,Navy,Size,L,,,Vineyard Vines,1,22,0,2,1,0
b6af2066-6c0c-11e2-b1f5-4040782fde00,vineyard-vines-shep-shirt,3215,Ladies Vineyard Vines Shep Shirt,Color,Navy,Size,XL,,,Vineyard Vines,1,20,0,2,1,0
b6bb5f23-6c0c-11e2-b1f5-4040782fde00,youth-harvard-crest-hooded-sweatshirt,3175,Youth Harvard Crest Hooded Sweatshirt,Color,Crimson,Size,YS,,,Quality,1,19,-5,1,3,96
5ed4a72c-b747-11e2-a415-bc764e10976c,youth-harvard-crest-hooded-sweatshirt,10101,Youth Harvard Crest Hooded Sweatshirt,Color,Oxford,Size,YS,,,Quality,1,47,4,4,3,48
6dbfb06a-b747-11e2-a415-bc764e10976c,youth-harvard-crest-hooded-sweatshirt,10102,Youth Harvard Crest Hooded Sweatshirt,Color,Oxford,Size,YM,,,Quality,1,44,6,4,1,72
7c01ccdb-b747-11e2-a415-bc764e10976c,youth-harvard-crest-hooded-sweatshirt,10103,Youth Harvard Crest Hooded Sweatshirt,Color,Oxford,Size,YL,,,Quality,1,55,-1,-4,5,189
8a193954-b747-11e2-a415-bc764e10976c,youth-harvard-crest-hooded-sweatshirt,10104,Youth Harvard Crest Hooded Sweatshirt,Color,Oxford,Size,YXL,,,Quality,1,19,6,0,1,192
b7a1dcad-6c0c-11e2-b1f5-4040782fde00,youth-harvard-crest-hooded-sweatshirt,3176,Youth Harvard Crest Hooded Sweatshirt,Color,Crimson,Size,YM,,,Quality,1,24,4,-2,1,216
b866e35f-6c0c-11e2-b1f5-4040782fde00,youth-harvard-crest-hooded-sweatshirt,3177,Youth Harvard Crest Hooded Sweatshirt,Color,Crimson,Size,YL,,,Quality,1,4,0,2,3,72
b91424bc-6c0c-11e2-b1f5-4040782fde00,youth-harvard-crest-hooded-sweatshirt,3178,Youth Harvard Crest Hooded Sweatshirt,Color,Crimson,Size,YXL,,,Quality,1,-2,2,-2,3,96
b7419761-e8c6-1af1-8a24-1eb604e29716,HarvardBottleOpener,11273,Harvard Bottle Opener,Colour,Crimson,,,,,Pin Badge Maker Company,1,0,0,0,0,0
b8ca3a65-013d-11e4-fbb5-48e21cb56377,WomensArcT-Shirt,10358,Ladies Arc T-Shirt,Color,Crimson,Size,S,,,Quality,1,14,3,3,6,0
060f02b1-c83d-11e6-fcd2-4cf5b38b7d55,WomensArcT-Shirt,10717,Ladies Arc T-Shirt,Color,Blue,Size,S,,,Quality,1,0,0,-1,0,0
060f02b1-c83d-11e6-fcd2-4cf5b8e986de,WomensArcT-Shirt,10718,Ladies Arc T-Shirt,Color,Blue,Size,M,,,Quality,1,-2,0,1,0,0
060f02b1-c83d-11e6-fcd2-4cf5bcdb0ab7,WomensArcT-Shirt,10719,Ladies Arc T-Shirt,Color,Blue,Size,L,,,Quality,1,5,2,1,0,0
060f02b1-c83d-11e6-fcd2-4cf5c1ce9bdd,WomensArcT-Shirt,10720,Ladies Arc T-Shirt,Color,Blue,Size,XL,,,Quality,1,0,0,0,0,0
b8ca3a65-013d-11e4-fbb5-48e22250fd5c,WomensArcT-Shirt,10359,Ladies Arc T-Shirt,Color,Oxford,Size,L,,,Quality,1,-3,0,1,0,0
b8ca3a65-013d-11e4-fbb5-48e22542870d,WomensArcT-Shirt,10360,Ladies Arc T-Shirt,Color,Ivory,Size,S,,,Quality,1,21,3,4,4,0
b8ca3a65-013d-11e4-fbb5-48e23745b208,WomensArcT-Shirt,10361,Ladies Arc T-Shirt,Color,Crimson,Size,M,,,Quality,1,10,2,5,-1,0
b8ca3a65-013d-11e4-fbb5-48e23c81c792,WomensArcT-Shirt,10362,Ladies Arc T-Shirt,Color,Crimson,Size,L,,,Quality,1,12,2,3,1,0
b8ca3a65-013d-11e4-fbb5-48e241af2c98,WomensArcT-Shirt,10363,Ladies Arc T-Shirt,Color,Crimson,Size,XL,,,Quality,1,31,3,1,4,0
b8ca3a65-013d-11e4-fbb5-48e252f81847,WomensArcT-Shirt,10364,Ladies Arc T-Shirt,Color,Oxford,Size,XL,,,Quality,1,13,3,-1,2,0
b8ca3a65-013d-11e4-fbb5-48e2554dc297,WomensArcT-Shirt,10365,Ladies Arc T-Shirt,Color,Ivory,Size,M,,,Quality,1,41,3,2,4,0
b8ca3a65-013d-11e4-fbb5-48e260cf4360,WomensArcT-Shirt,10366,Ladies Arc T-Shirt,Color,Ivory,Size,L,,,Quality,1,68,2,3,3,0
b8ca3a65-013d-11e4-fbb5-48e2644a45e8,WomensArcT-Shirt,10367,Ladies Arc T-Shirt,Color,Ivory,Size,XL,,,Quality,1,40,3,2,3,0
b8ca3a65-013d-11e4-fbb5-48e274266ba3,WomensArcT-Shirt,10368,Ladies Arc T-Shirt,Color,Oxford,Size,S,,,Quality,1,-1,0,-1,1,0
b8ca3a65-013d-11e4-fbb5-48e2787b05fd,WomensArcT-Shirt,10369,Ladies Arc T-Shirt,Color,Oxford,Size,M,,,Quality,1,0,0,-3,0,0
b8ca3a65-013d-11e4-fbb5-5a22cd1bfabb,6,6,USPS Media Mail Parcel,,,,,,,Freight,1,0,0,0,0,0
b8ca3a65-013d-11e4-fbb5-6ea1f1c29355,PleasepickthisforChairOrders,PleasepickthisforChairOrders,Please pick this for Chair Orders,,,,,,,Freight,1,0,0,0,0,0
b8ca3a65-013d-11e4-fbb5-847fed7644d8,LifeinCrimson,10407,Life in Crimson,,,,,,,HSA Publications,1,78,36,5,8,0
b8ca3a65-013d-11e4-fbb5-ae2306c86d48,HarvardAlumniatStadiumVintagePhoto,10408,Harvard Alumni at Stadium Vintage Photo,,,,,,,ICONCEPT,1,0,0,0,0,0
b8ca3a65-013d-11e4-fbb5-ae23217211c6,ViewofHarvardStadiumVintagePhoto,10409,View of Harvard Stadium Vintage Photo,,,,,,,ICONCEPT,1,0,0,0,0,0
b8ca3a65-013d-11e4-fbb5-ae2337ee1eea,ProtestAgainstVietnamWarVintagePhoto,10410,Protest Against Vietnam War Vintage Photo,,,,,,,ICONCEPT,1,0,0,-1,0,0
b8ca3a65-013d-11e4-fbb5-ae234ed948fa,HarvardBandonOpeningDayVintagePhoto,10411,Harvard Band on Opening Day Vintage Photo,,,,,,,ICONCEPT,1,0,0,-2,1,0
b8ca3a65-013d-11e4-fbb5-ae2374eaf642,JohnHarvardStatue1924VintagePhoto,10412,John Harvard Statue (1924) Vintage Photo,,,,,,,ICONCEPT,1,0,0,0,0,0
b8ca3a65-013d-11e4-fbb5-ae239753f9a8,ActionDuringHarvard-YaleGameVintagePhoto,10413,Action During Harvard-Yale Game Vintage Photo,,,,,,,ICONCEPT,1,0,0,0,0,0
bc305bf6-613d-11e4-f15a-166b9ace3b59,VintageCrewT-Shirt,10344,Vintage Crew T-Shirt,Color,Oxford,Size,S,,,Quality,1,-3,3,1,2,595
bc305bf6-613d-11e4-f15a-166ba100be39,VintageCrewT-Shirt,10345,Vintage Crew T-Shirt,Color,Oxford,Size,M,,,Quality,1,56,0,-1,3,504
bc305bf6-613d-11e4-f15a-166ba2d7c30a,VintageCrewT-Shirt,10346,Vintage Crew T-Shirt,Color,Oxford,Size,L,,,Quality,1,19,3,1,2,360
bc305bf6-613d-11e4-f15a-166ba53e094c,VintageCrewT-Shirt,10347,Vintage Crew T-Shirt,Color,Oxford,Size,XL,,,Quality,1,45,3,-5,3,288
bc305bf6-613d-11e4-f15a-173f45235555,WineBottleKeychain,10348,Wine Bottle Keychain,Color,Crimson,,,,,LXG,1,21,12,3,0,0
c0521c9e-6c3d-11e2-b1f5-4040782fde00,HBSBarrelPen,613,Harvard Business School Barrel Pen,Color,White,,,,,Arts & Cards,1,29,79,51,0,0
c66e2667-9962-11e2-b1f5-4040782fde00,swivel-chair,SwivelChairWithoutPersona,Swivel Chair,Title,Without Personalization,Shield,Harvard Graduate School of Public Health,,,Standard Chair,1,0,0,0,0,0
c8bafaf1-9962-11e2-b1f5-4040782fde00,swivel-chair,SwivelChairWithPersonaliz,Swivel Chair,Title,With Personalization,Shield,Harvard Graduate School of Public Health,,,Standard Chair,1,0,0,0,0,0
c7d824aa-2c35-11e3-a415-bc764e10976c,HarvardEnamelCufflinks,10139,Harvard Enamel Cufflinks,Style,T-Bar,,,,,Smart Turnout,1,9,0,0,-1,0
d10507ba-2c35-11e3-a415-bc764e10976c,HarvardEnamelCufflinks,10140,Harvard Enamel Cufflinks,Style,Chain,,,,,Smart Turnout,1,24,0,0,0,0
d41c2f53-9962-11e2-b1f5-4040782fde00,side-chair,SideChairWithoutPersona,Side Chair,Title,Without Personalization,Shield,Harvard Graduate School of Public Health,,,Standard Chair,1,0,0,0,0,0
d77775dd-9962-11e2-b1f5-4040782fde00,side-chair,SideChairWithPersonaliz,Side Chair,Title,With Personalization,Shield,Harvard Graduate School of Public Health,,,Standard Chair,1,0,0,0,0,0
d82df742-6c43-11e2-b1f5-4040782fde00,KSGFrameEx-EdFrame,2311,KSG Frame Ex-Ed Frame,,,,,,,University Frames,1,25,0,-1,0,0
df8a08c6-6c3f-11e2-b1f5-4040782fde00,WatercolorPostcard,632,Watercolor Postcard,,,,,,,Quality,1,1817,70,117,71,0
e200ec19-6c3d-11e2-b1f5-4040782fde00,PewterKeychain,3779,Pewter Keychain,Color,Silver,,,,,Arts & Cards,1,245,41,43,23,0
e52b2846-e93d-11e4-f98b-f4d9599bf843,HarvardSpeckledMug,10464,Harvard Speckled Mug,Color,Crimson,,,,,LXG,1,25,-10,-2,4,0
e52b2846-e93d-11e4-f98b-f4d965c245ac,HarvardSpeckledMug,10465,Harvard Speckled Mug,Color,Green,,,,,LXG,1,3,0,0,0,0
e52b2846-e93d-11e4-f98b-f8d8c69c536f,HarvardTumbler,10466,Harvard Tumbler,Color,Crimson,,,,,LXG,1,0,-2,3,5,0
e52b2846-e93d-11e5-f98b-19ad70a60380,HarvardTumbler,10479,Harvard Tumbler,Color,Pink,,,,,LXG,1,10,4,6,5,0
e52b2846-e93d-11e4-f98b-f8d90f161c74,HarvardChargePack,10467,Harvard Charge Pack,Color,Crimson,,,,,LXG,1,9,11,9,3,0
e52b2846-e93d-11e5-f98b-15c1b8d00ffe,HarvardPerformanceT-shirt,10473,Harvard Performance T-shirt,Size,S,Color,Charcoal,,,Comprint,1,7,0,0,0,0
e52b2846-e93d-11e5-f98b-15c1f0029d22,HarvardPerformanceT-shirt,10474,Harvard Performance T-shirt,Size,M,Color,Charcoal,,,Comprint,1,36,0,0,-2,0
e52b2846-e93d-11e5-f98b-15c1f40d7ad1,HarvardPerformanceT-shirt,10475,Harvard Performance T-shirt,Size,L,Color,Charcoal,,,Comprint,1,5,0,0,0,0
e52b2846-e93d-11e5-f98b-15c1f7ab664d,HarvardPerformanceT-shirt,10476,Harvard Performance T-shirt,Size,XL,Color,Charcoal,,,Comprint,1,35,0,0,0,0
e52b2846-e93d-11e5-f98b-15c415043368,HarvardTeddyBear,10477,Harvard Teddy Bear,Color,Chocolate,,,,,T-Shirt Bears,1,34,7,8,4,0
060f02b1-c83d-11e6-fcd2-28dca226f540,HarvardTeddyBear,10653,Harvard Teddy Bear,Color,Brown,,,,,T-Shirt Bears,1,6,1,-5,-2,0
e52b2846-e93d-11e5-f98b-15c435053d40,HarvardPandaBear,10478,Harvard Panda Bear,Color,,,,,,T-Shirt Bears,1,26,8,0,6,0
e52b2846-e93d-11e5-f98b-17d3044efe18,university-frame,UniversityFramDefaultTitle,University Frame,,,,,,,University Frames,1,0,0,0,0,0
e52b2846-e93d-11e5-f98b-20bd717a67dc,LogofitStrawHat,10480,Harvard Straw Hat,Color,Crimson,,,,,Logofit,1,6,0,-8,-4,0
e52b2846-e93d-11e5-f98b-20e25845cc35,HarvardAthleticPolo,10485,Harvard Athletic Polo,Color,Black,Size,S,,,Charles River,1,25,0,0,-1,0
e52b2846-e93d-11e5-f98b-20e2a67f4b55,HarvardAthleticPolo,10486,Harvard Athletic Polo,Color,Black,Size,M,,,Charles River,1,0,-1,0,0,0
e52b2846-e93d-11e5-f98b-20e2a9752046,HarvardAthleticPolo,10487,Harvard Athletic Polo,Color,Black,Size,L,,,Charles River,1,0,0,0,0,0
e52b2846-e93d-11e5-f98b-20e2b2bfe307,HarvardAthleticPolo,10488,Harvard Athletic Polo,Color,Black,Size,XL,,,Charles River,1,1,0,0,0,0
e52b2846-e93d-11e5-f98b-24b56aadcc64,HarvardAthleticShorts,10489,Harvard Athletic Shorts,Color,Black,Size,S,,,Quality,1,0,0,0,0,0
e52b2846-e93d-11e5-f98b-24b5804c6228,HarvardAthleticShorts,10490,Harvard Athletic Shorts,Color,Black,Size,M,,,Quality,1,-2,0,-2,0,0
e52b2846-e93d-11e5-f98b-24b583c4d31f,HarvardAthleticShorts,10491,Harvard Athletic Shorts,Color,Black,Size,L,,,Quality,1,-2,0,-2,0,0
e52b2846-e93d-11e5-f98b-24b588a8a63d,HarvardAthleticShorts,10492,Harvard Athletic Shorts,Color,Black,Size,XL,,,Quality,1,-4,0,-2,0,0
e52b2846-e93d-11e5-f98b-24be9952e3e3,HarvardWomensAthleticShorts,10493,Harvard Ladies Athletic Shorts,Color,Maroon,Size,S,,,Quality,1,80,0,3,2,0
e52b2846-e93d-11e5-f98b-24be9f2464a1,HarvardWomensAthleticShorts,10494,Harvard Ladies Athletic Shorts,Color,Maroon,Size,M,,,Quality,1,80,5,2,5,0
e52b2846-e93d-11e5-f98b-24bea34cdd4e,HarvardWomensAthleticShorts,10495,Harvard Ladies Athletic Shorts,Color,Maroon,Size,L,,,Quality,1,36,3,1,2,0
e52b2846-e93d-11e5-f98b-24bea83800ce,HarvardWomensAthleticShorts,10496,Harvard Ladies Athletic Shorts,Color,Maroon,Size,XL,,,Quality,1,27,3,2,1,0
e52b2846-e93d-11e5-f98b-428e399275bb,HarvardFleeceQuarterZip,10499,Harvard Fleece Quarter Zip,Color,Navy,Size,XS,,,Ouray,1,26,0,0,-1,0
e52b2846-e93d-11e5-f98b-428e6a0eb50c,HarvardFleeceQuarterZip,10500,Harvard Fleece Quarter Zip,Color,Navy,Size,S,,,Ouray,1,99,-1,-1,1,0
e52b2846-e93d-11e5-f98b-428e6d24b588,HarvardFleeceQuarterZip,10501,Harvard Fleece Quarter Zip,Color,Navy,Size,M,,,Ouray,1,-2,0,-3,0,0
e52b2846-e93d-11e5-f98b-428e715c6dea,HarvardFleeceQuarterZip,10502,Harvard Fleece Quarter Zip,Color,Navy,Size,L,,,Ouray,1,0,-1,-1,0,0
e52b2846-e93d-11e5-f98b-428e740e8446,HarvardFleeceQuarterZip,10503,Harvard Fleece Quarter Zip,Color,Navy,Size,XL,,,Ouray,1,11,0,0,0,0
e52b2846-e93d-11e5-f98b-4ec97f851887,MassachusettsLocalShipping4-6day,MassachusettsLocalShipping4-6day,Massachusetts Local Shipping (4-6 day),,,,,,,Freight,1,0,0,0,0,0
e52b2846-e93d-11e5-f98b-61943f2b97ab,StudentPick-UpMusthaveanHUID,StudentPick-UpMusthaveanHUID,Student Pick-Up (Must have an HUID),,,,,,,Freight,1,0,0,0,0,0
e52b2846-e93d-11e5-f98b-79ba55e3e6fc,InsideHarvardThirdEdition,10509,Inside Harvard Third Edition,,,,,,,HSA Publications,1,594,17,-6,4,0
e52b2846-e93d-11e5-f98b-849e757a872f,ShieldT-shirt,10510,Harvard Athletic Shield T-shirt,Size,S,,,,,Comprint,1,0,0,0,0,0
064dce89-c73d-11e5-ec2a-8a23e5c96c6d,ShieldT-shirt,10532,Harvard Athletic Shield T-shirt,Size,M,,,,,Comprint,1,0,0,0,0,0
064dce89-c73d-11e5-ec2a-8a23e8f55227,ShieldT-shirt,10533,Harvard Athletic Shield T-shirt,Size,L,,,,,Comprint,1,7,0,0,0,0
064dce89-c73d-11e5-ec2a-8a23ecb5691b,ShieldT-shirt,10534,Harvard Athletic Shield T-shirt,Size,XL,,,,,Comprint,1,0,0,0,0,0
e52b2846-e93d-11e5-f98b-84a0f63f270d,LacrosseT-shirt,10512,Harvard Lacrosse T-shirt,Size,S,Color,Oxford,,,Comprint,1,0,0,0,0,0
064dce89-c73d-11e5-ec2a-8a238683c60e,LacrosseT-shirt,10529,Harvard Lacrosse T-shirt,Size,M,Color,Oxford,,,Comprint,1,0,0,0,0,0
064dce89-c73d-11e5-ec2a-8a238a18aa05,LacrosseT-shirt,10530,Harvard Lacrosse T-shirt,Size,L,Color,Oxford,,,Comprint,1,0,0,0,0,0
064dce89-c73d-11e5-ec2a-8a238df040e2,LacrosseT-shirt,10531,Harvard Lacrosse T-shirt,Size,XL,Color,Oxford,,,Comprint,1,0,0,0,0,0
e52b2846-e93d-11e5-f98b-84a2dd3f31be,BasketballT-shirt,10514,Harvard Basketball T-shirt,Size,S,Color,Oxford,,,Comprint,1,0,0,0,0,0
064dce89-c73d-11e5-ec2a-8a21be96648c,BasketballT-shirt,10520,Harvard Basketball T-shirt,Size,M,Color,Oxford,,,Comprint,1,0,0,0,0,0
064dce89-c73d-11e5-ec2a-8a21c4de788d,BasketballT-shirt,10521,Harvard Basketball T-shirt,Size,L,Color,Oxford,,,Comprint,1,0,0,0,0,0
064dce89-c73d-11e5-ec2a-8a21c93e7410,BasketballT-shirt,10850,Harvard Basketball T-shirt,Size,XL,Color,Oxford,,,Comprint,1,0,0,0,0,0
e52b2846-e93d-11e5-f98b-84a46338a6db,ShieldSweatshirt,10515,Athletic Shield Sweatshirt,Size,S,,,,,Comprint,1,0,0,0,0,0
